name,message,keywords,external_id,title,description,issue_type,issueID,paths,commitID,issueType,BugFix,Refactoring,Test,Feature,Documentation,Maintainance,Other,Refactoring_2,Refactoring_1_2
ant-ivy,Style fixesssgit-svn-id: https://svn.apache.org/repos/asf/ant/ivy/core/trunk@698749 13f79535-47bb-0310-9956-ffa450edef68s,,,,,,,src/java/org/apache/ivy/util/url/URLHandlerDispatcher.java||src/java/org/apache/ivy/core/settings/XmlSettingsParser.java,58c898ddc03bb43523bca41d,,0,0,0,0,0,0,1,0,0
oisafe,OI Safe: starting to clean up some whitespacessgit-svn-id: https://openintents.googlecode.com/svn/trunk@3956 72b678ce-9140-0410-bee8-679b907dd61as,,,,,,,Safe/src/org/openintents/safe/AskPassword.java||Safe/.classpath,58c89234cba9df196a3b5a64,,0,0,0,0,0,1,0,0,0
log4j,Added missing files.sssgit-svn-id: https://svn.apache.org/repos/asf/logging/log4j/branches/v1_2-branch@309629 13f79535-47bb-0310-9956-ffa450edef68s,,,,,,,tests/input/socketServer7.properties||tests/input/socketServer8.properties,58c8ec14a2ce4439203a1356,,0,0,0,0,0,1,0,0,0
log4j,This commit was manufactured by cvs2svn to create tag 'v1_2_alpha7'.ssgit-svn-id: https://svn.apache.org/repos/asf/logging/log4j/tags/v1_2_alpha7@309387 13f79535-47bb-0310-9956-ffa450edef68s,,,,,,,,58c8ec34a2ce44391d3a2dca,,0,0,0,0,0,0,1,0,0
log4j,Converted the extra 0x0ds0x0a at the end of every line to 0x0a.  ForsWindows userss this made the source listings (between <pre> and </pre>)sdouble spaced.sssgit-svn-id: https://svn.apache.org/repos/asf/logging/log4j/trunk@309245 13f79535-47bb-0310-9956-ffa450edef68s,,,,,,,,58c8ec2ea2ce44392a3a2524,,0,0,0,0,0,0,1,0,0
velocity,- now using the standard string utils class in velocitys  instead of the texen version which had a lot ofs  duplicated code.sPR:sObtained from:sSubmitted by:sReviewed by:sssgit-svn-id: https://svn.apache.org/repos/asf/jakarta/velocity/trunk@74305 13f79535-47bb-0310-9956-ffa450edef68s,,,,,,,src/java/org/apache/velocity/texen/defaults/texen.properties,58c9ef4cc8fb892070cbd1ae,,0,0,0,0,0,1,0,0,0
Zookeeper,ZOOKEEPER-926. Fork Hadoop common's test-patch.sh and modify for Zookeeper. Build commit. Contributed by nigel.ssgit-svn-id: https://svn.apache.org/repos/asf/hadoop/zookeeper/trunk@1032882 13f79535-47bb-0310-9956-ffa450edef68s,ZOOKEEPER-926,ZOOKEEPER-926,Fork Hadoop common's test-patch.sh and modify for Zookeeper,Zookeeper currently uses the test-patch.sh script from the Hadoop nightly dir.  This is now out of date.  I propose we just copy the updated one in Hadoop common and then modify for ZK.  This will also help as ZK moves out of Hadoop to it's own TLP.,Improvement,58bfd1680ccb2667fe273725,build.xml,58b938b4f04620b396fcd06e,,0,0,0,0,0,1,0,0,0
oisafe,Update to API 15 and started to use getString instead of constants in SafeTest.ssgit-svn-id: https://openintents.googlecode.com/svn/trunk@3923 72b678ce-9140-0410-bee8-679b907dd61as,,,,,,,SafeTest/.classpath||SafeTest/AndroidManifest.xml||SafeTest/project.properties||SafeTest/src/org/openintents/safe/test/SafeTest.java,58c89233cba9df19633b5935,Test,0,0,1,0,0,1,0,0,0
ant-ivy,IMPROVE: ability to exclude the root project from the buildlist (thanks to Constantine Vetoshev) (IVY-124)ssgit-svn-id: https://svn.apache.org/repos/asf/incubator/ivy/trunk@484088 13f79535-47bb-0310-9956-ffa450edef68s,IVY-124,IVY-124,Excluding the root project from the buildlist,"I like to set up my project build to take different actions on the project's dependencies from the project itself. In other wordss I don't want to subant on a union of all of the project's dependencies and the project itself. So for example:ssproject-1 is standalonesproject-2 is standalonesproject-3 depends on project-1 and project-2ss... now returns {project-1sproject-2sproject-3}. I want it to return {project-1sproject-2}.ssThe patch below provides this functionality. It defines an attribute called \"excluderoot\" on the buildlist tag and must be used in conjunction with the \"root\" attribute. \"excluderoot\" defaults to false. Continuing the example abovesss<ivy:buildlist reference=\"my-buildlist\" root=\"project-3\" excluderoot=\"true\">...</ivy:buildlist>sswill now make sure my-buildlist only contains matches from project-1 and project-2.ssIndex: ivy/test/java/fr/jayasoft/ivy/ant/IvyBuildListTest.javas===================================================================s--- ivy/test/java/fr/jayasoft/ivy/ant/IvyBuildListTest.java	(revision 107)s+++ ivy/test/java/fr/jayasoft/ivy/ant/IvyBuildListTest.java	(working copy)s@@ -103s4 +103s33 @@s         assertEquals(new File(\"test/buildlist/C/build.xml\").getAbsolutePath()s new File(files[1]).getAbsolutePath());s     }s s+    public void testFilteredExcludeRootBuildList() {s+        Project p = new Project();s+s+        IvyBuildList buildlist = new IvyBuildList();s+        buildlist.setProject(p);s+        buildlist.setRoot(\"C\");s+        buildlist.setExcludeRoot(true);s+s+        FileSet fs = new FileSet();s+        fs.setDir(new File(\"test/buildlist\"));s+        fs.setIncludes(\"**/build.xml\");s+        buildlist.addFileset(fs);s+s+        buildlist.setReference(\"ordered.build.files\");s+s+        buildlist.execute();s+s+        Object o = p.getReference(\"ordered.build.files\");s+        assertNotNull(o);s+        assertTrue(o instanceof Path);s+s+        Path path = (Path)o;s+        String[] files = path.list();s+        assertNotNull(files);s+        assertEquals(1s files.length); // A and C should be filtered outs+s+        assertEquals(new File(\"test/buildlist/B/build.xml\").getAbsolutePath()s new File(files[0]).getAbsolutePath());s+    }s+s }sIndex: ivy/src/java/fr/jayasoft/ivy/ant/IvyBuildList.javas===================================================================s--- ivy/src/java/fr/jayasoft/ivy/ant/IvyBuildList.java	(revision 107)s+++ ivy/src/java/fr/jayasoft/ivy/ant/IvyBuildList.java	(working copy)s@@ -38s6 +38s7 @@s     private boolean _reverse = false;s     private String _ivyFilePath;s     private String _root = \"*\";s+    private boolean _excludeRoot = false;s s s     public void addFileset(FileSet buildFiles) {s@@ -60s6 +61s14 @@s         _root = root;s     }s s+    public boolean isExcludeRoot() {s+        return _excludeRoot;s+    }s+s+    public void setExcludeRoot(boolean root) {s+        _excludeRoot = root;s+    }s+s     public void execute() throws BuildException {s         if (_reference == null) {s             throw new BuildException(\"reference should be provided in ivy build list\");s@@ -161s6 +170s12 @@s         Set toKeep = new HashSet();s         processFilterNode(rootmds toKeeps moduleIdMap);s s+        // With the excluderoot attribute set to trues take the rootmd out of the toKeep set.s+        if (_excludeRoot) {s+            Message.verbose(\"Excluded module \" + rootmd.getModuleRevisionId().getModuleId().getName());s+            toKeep.remove(rootmd);s+        }s+s         // just for loggings         for (Iterator iter = toKeep.iterator(); iter.hasNext();) {s             ModuleDescriptor md = ((ModuleDescriptor) iter.next());s@@ -236s5 +251s4 @@s         _reverse = reverse;s     }s s-s }s",Improvement,58c8d8f31cf3f06cf158fcfc,test/java/fr/jayasoft/ivy/ant/IvyBuildListTest.java||src/java/fr/jayasoft/ivy/ant/IvyBuildList.java||CHANGES.txt,58c898f4c03bb43523bcb56a,,0,0,1,0,0,0,0,0,0
log4j,The NTEventLogAppender now works under JDK 1.1.x. Updated the FAQ and INSTALL to reflect this good news.sssgit-svn-id: https://svn.apache.org/repos/asf/logging/log4j/trunk@308897 13f79535-47bb-0310-9956-ffa450edef68s,,,,,,,src/java/org/apache/log4j/nt/NTEventLogAppender.java||FAQ.html||INSTALL||src/java/org/apache/log4j/nt/make.bat,58c8ec2ca2ce44391f3a26f2,,0,0,0,0,0,0,1,0,0
oisafe,Update build.gradle,,,,,,,Safe/build.gradle,58c89232cba9df19423b5884,,0,0,0,0,0,1,0,0,0
log4j,NOTE: 1.2.x BRANCHssMore cleaning ups less deprecation warnings.ssPR:sObtained from:sSubmitted by:sReviewed by:sssgit-svn-id: https://svn.apache.org/repos/asf/logging/log4j/branches/v1_2-branch@310822 13f79535-47bb-0310-9956-ffa450edef68s,,,,,,,src/java/org/apache/log4j/net/SMTPAppender.java,58c8ec14a2ce4439253a12de,,0,0,0,0,0,1,0,0,0
velocity,encoding supportsPR:sObtained from:sSubmitted by:sReviewed by:sssgit-svn-id: https://svn.apache.org/repos/asf/jakarta/velocity/trunk@74888 13f79535-47bb-0310-9956-ffa450edef68s,,,,,,,src/java/org/apache/velocity/runtime/directive/Parse.java,58c9ef46c8fb89207acbcee7,,0,0,0,0,1,0,1,0,0
velocity,Note to users about why there are two jars in the 1.2 distro.sPR:sObtained from:sSubmitted by:sReviewed by:sssgit-svn-id: https://svn.apache.org/repos/asf/jakarta/velocity/branches/VEL_1_2_BRANCH@75490 13f79535-47bb-0310-9956-ffa450edef68s,,,,,,,WHY_TWO_JARS.txt,58c9ef4ec8fb89207bcbd2bd,,0,0,0,0,0,0,1,0,0
CommonsMath,handle serialization of BigRealField (which is a singleton) properly and test itssgit-svn-id: https://svn.apache.org/repos/asf/commons/proper/math/trunk@795912 13f79535-47bb-0310-9956-ffa450edef68s,,,,,,,src/test/org/apache/commons/math/util/BigRealFieldTest.java||src/java/org/apache/commons/math/util/BigRealField.java,58bfd7ba3cff546cceb4433b,,0,0,1,0,1,0,0,0,0
ant-ivy,* add some comment and javadocs* make the call of resolveSpecialConfigurations on the IvyNode rather than putting it in paramatersssgit-svn-id: https://svn.apache.org/repos/asf/ant/ivy/core/trunk@1097621 13f79535-47bb-0310-9956-ffa450edef68s,,,,,,,src/java/org/apache/ivy/core/resolve/ResolveEngine.java||src/java/org/apache/ivy/core/module/descriptor/DefaultDependencyDescriptor.java||src/java/org/apache/ivy/core/resolve/VisitNode.java||src/java/org/apache/ivy/util/extendable/ExtendableItemHelper.java||src/java/org/apache/ivy/core/resolve/IvyNode.java,58c898dec03bb4351bbca570,,0,0,0,0,1,0,0,0,0
CommonsMath,removed unnecessary importsssgit-svn-id: https://svn.apache.org/repos/asf/commons/proper/math/trunk@949410 13f79535-47bb-0310-9956-ffa450edef68s,,,,,,,src/main/java/org/apache/commons/math/analysis/interpolation/TricubicSplineInterpolator.java||src/main/java/org/apache/commons/math/analysis/interpolation/SmoothingPolynomialBicubicSplineInterpolator.java,58bfd7ba3cff546ccab43d36,,0,0,0,0,0,1,0,0,0
oisafe,update gpg keys,,,,,,,.travis.yml||settings/service_account.json.gpg||settings/release.keystore.gpg||local.properties.gpg,58c89231cba9df19433b587f,,0,0,0,0,0,1,0,0,0
oisafe,Fix journal security holes,,,,,,,.gitignore||SafeDemo/default.properties||SafeDemo/project.properties||Safe/src/org/openintents/safe/DBHelper.java||SafeDemo/.classpath,58c89233cba9df19673b58b3,,1,0,0,0,0,1,0,0,0
ant-ivy,add variable expansion in extra attributes (IVY-798)ssgit-svn-id: https://svn.apache.org/repos/asf/ant/ivy/core/trunk@691802 13f79535-47bb-0310-9956-ffa450edef68s,IVY-798,IVY-798,Property expansion in <info/>,"Looking to use the \"Extra attributes\" options in the <module/> tag in an ivy.xml filessBut instead of something like:ss	<info organisation=\"myorg\"  colour=\"blue\"/>ssit would be nice to have property expansions to fill out the attribute value. Like:ss	<info organisation=\"myorg\"  colour=\"${my.colour}\"/>ssBut the property ${my.colour} never gets expanded.",Improvement,58c8db9a1cf3f06cf15914e5,CHANGES.txt,58c898e2c03bb43523bca8a7,,0,0,0,0,1,0,0,0,0
velocity,changing license for post 3/1 releasessPR:sObtained from:sSubmitted by:sReviewed by:sssgit-svn-id: https://svn.apache.org/repos/asf/jakarta/velocity/branches/VEL_1_4_BRANCH@75950 13f79535-47bb-0310-9956-ffa450edef68s,,,,,,,LICENSE.txt||LICENSE||NOTICE,58c9ef4ec8fb89206dcbcce5,,0,0,0,0,1,0,1,0,0
ant-ivy,add id to ivy:settings to quickly fix the tutorialsssgit-svn-id: https://svn.apache.org/repos/asf/incubator/ivy/core/trunk@589130 13f79535-47bb-0310-9956-ffa450edef68s,,,,,,,src/example/chained-resolvers/chainedresolvers-project/build.xml||src/example/dual/build.xml||src/example/dual/project/build.xml||src/example/dependence/depending/build.xml||src/example/chained-resolvers/build.xml,58c898e5c03bb43521bca8ed,,1,0,0,0,0,1,0,0,0
velocity,Release Engine 1.6-beta1ssgit-svn-id: https://svn.apache.org/repos/asf/velocity/engine/tags/1.6-beta1@697263 13f79535-47bb-0310-9956-ffa450edef68s,,,,,,,,58c9ef4ec8fb892075cbcad4,,0,0,0,0,0,0,1,0,0
CommonsMath,Add cannonball kalman filter example for user guidessgit-svn-id: https://svn.apache.org/repos/asf/commons/proper/math/trunk@1539723 13f79535-47bb-0310-9956-ffa450edef68s,,,,,,,src/userguide/java/org/apache/commons/math3/userguide/filter/CannonballExample.java,58bfd7a83cff546ccdb42e0e,,0,0,0,0,1,0,1,0,0
log4j,Changed so that only DEBUG messages are shown in the MessageCenterswhen the log4j.debug property has been set to true.sssgit-svn-id: https://svn.apache.org/repos/asf/logging/log4j/trunk@310576 13f79535-47bb-0310-9956-ffa450edef68s,,,,,,,src/java/org/apache/log4j/chainsaw/messages/MessageCenter.java,58c8ec20a2ce4439253a1b44,,0,0,0,0,0,0,1,0,0
oisafe,Translations: Synchronize with Launchpad.ssgit-svn-id: https://openintents.googlecode.com/svn/trunk@4143 72b678ce-9140-0410-bee8-679b907dd61as,,,,,,,Safe/res/values-en-rGB/strings.xml||promotion/description/translations/description-pt.txt||promotion/description/translations/description-zh-rCN.txt||Safe/res/values-ro/strings.xml||Safe/res/values-pt/strings.xml,58c89233cba9df19673b58d5,,0,0,0,1,0,0,0,0,0
CommonsMath,Updated the class descriptions,,,,,,,src/main/java/org/apache/commons/math3/exception/MathIllegalStateException.java,58bfd7a63cff546cd3b42cb2,,0,0,0,0,1,0,1,0,0
oisafe,import translations from Launchpads,,,,,,,Safe/res/values-de/strings.xml||Safe/res/values-fr/strings.xml,58c89233cba9df19423b58b8,,0,0,0,1,0,0,0,0,0
oisafe,Translations: Change he -> iw (Hebrew) using new translation scripts. See: http://colincooper.net/?p=238 http://code.google.com/p/android/issues/detail?id=3639ssgit-svn-id: https://openintents.googlecode.com/svn/trunk@4002 72b678ce-9140-0410-bee8-679b907dd61as,3639,,,,,,promotion/description/translations/description-iw.txt||Safe/res/values-iw/strings.xml,58c89233cba9df196b3b58e4,,0,0,0,1,0,0,0,0,0
CommonsMath,Added enclosing ball generator for 2-sphere.ssOn the 2-spheres enclosing balls are sphericals caps.ssgit-svn-id: https://svn.apache.org/repos/asf/commons/proper/math/trunk@1564921 13f79535-47bb-0310-9956-ffa450edef68s,,,,,,,src/test/java/org/apache/commons/math3/geometry/euclidean/twod/DiskGeneratorTest.java||src/main/java/org/apache/commons/math3/geometry/euclidean/twod/DiskGenerator.java||src/main/java/org/apache/commons/math3/geometry/spherical/twod/SphericalPolygonsSet.java||src/test/java/org/apache/commons/math3/geometry/spherical/twod/SphericalCapGeneratorTest.java||src/main/java/org/apache/commons/math3/geometry/euclidean/threed/SphereGenerator.java||src/main/java/org/apache/commons/math3/geometry/spherical/twod/SphericalCapGenerator.java,58bfd7a73cff546cc8b42dac,,0,0,1,1,1,0,0,0,0
CommonsMath,PR: http://nagoya.apache.org/bugzilla/show_bug.cgi?id=21023sSubmitted by:	j3322ptm@yahoo.de HotFusionMan@Yahoo.comsssgit-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/math/trunk@140947 13f79535-47bb-0310-9956-ffa450edef68s,21023,,,,,,src/java/org/apache/commons/math/analysis/CubicSplineFunction.java||src/test/org/apache/commons/math/analysis/InterpolatorTest.java||src/java/org/apache/commons/math/analysis/UnivariateRealInterpolator.java||src/java/org/apache/commons/math/analysis/SinFunction.java||src/java/org/apache/commons/math/analysis/QuinticFunction.java||src/java/org/apache/commons/math/analysis/SplineInterpolator.java,58bfd7cd3cff546cd8b45318,,0,0,1,0,1,0,0,0,0
log4j,Added missing package documentation.ssPR:sObtained from:sSubmitted by:sReviewed by:sssgit-svn-id: https://svn.apache.org/repos/asf/logging/log4j/trunk@309455 13f79535-47bb-0310-9956-ffa450edef68s,,,,,,,src/java/org/apache/log4j/jmx/package.html||src/java/org/apache/log4j/jdbc/package.html,58c8ec2fa2ce4439253a2622,Doc,0,0,0,0,1,0,0,0,0
velocity,always allow Class.getName() per Nathan's suggestion.ssgit-svn-id: https://svn.apache.org/repos/asf/jakarta/velocity/engine/trunk@454603 13f79535-47bb-0310-9956-ffa450edef68s,,,,,,,src/test/org/apache/velocity/test/SecureIntrospectionTestCase.java||src/java/org/apache/velocity/util/introspection/SecureIntrospectorImpl.java,58c9ef38c8fb892076cbba9d,,0,0,1,0,1,0,0,0,0
velocity,git-svn-id: https://svn.apache.org/repos/asf/jakarta/velocity/engine/tags/VEL_1_1_RC2@369042 13f79535-47bb-0310-9956-ffa450edef68s,,,,,,,,58ef7c8f6f74e541c734d9da,,0,0,0,0,0,0,1,0,0
Zookeeper,ZOOKEEPER-633. Fetch netty using ivy for bookkeeper (giri via fpj)ssssgit-svn-id: https://svn.apache.org/repos/asf/hadoop/zookeeper/trunk@896044 13f79535-47bb-0310-9956-ffa450edef68s,ZOOKEEPER-633,ZOOKEEPER-633,Fetch netty using ivy for bookkeeper,The patch of ZOOKEEPER-507 requires netty and to compile we now have to manually add the netty jar to {project root}/src/java/lib. GIven that we bookkeeper already fetches junit and log4j using ivys we could also do it for netty. Howevers we need to configure it to fetch from a different repository.,Improvement,58bfcc350ccb2667fe26c06e,build.xml||src/contrib/bookkeeper/ivy.xml||src/contrib/build-contrib.xml||CHANGES.txt||ivysettings.xml,58b938b7f04620b372fcd14a,,0,0,0,0,1,1,0,0,0
CommonsMath,updated error generationssgit-svn-id: https://svn.apache.org/repos/asf/commons/proper/math/trunk@724189 13f79535-47bb-0310-9956-ffa450edef68s,,,,,,,src/java/org/apache/commons/math/linear/AbstractRealMatrix.java,58bfd7bf3cff546ccfb4422d,,0,0,0,0,0,0,1,0,0
